ruta,clase,cubierto_base,cubierto_propuesta,manifiestos_propuesta
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-5xx-percent-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-5xx-percent.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-5xx-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-gateway-status-by-uri-result.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-gateway-status-by-uri.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-health-after.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-health-before.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-p95-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-p95.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-reservas-status-by-uri-result.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/prometheus-reservas-status-by-uri.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/reservas-health-after.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/reservas-health-before.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/reservas-service.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04-attempt-03/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/cockroach-containers-after.txt,E_metadata,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/cockroach-containers-before.txt,E_metadata,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/console-disk-full.log,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/deployment-state-after.txt,E_metadata,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/deployment-state-before.txt,E_metadata,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/docker-stats-after.txt,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/docker-stats-before.txt,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/environment.txt,E_metadata,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/gateway-health-after.json,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/gateway-health-before.json,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/gateway-service.log,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/locust-report.html,C_derived,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/locust.log,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/locust_exceptions.csv,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/locust_failures.csv,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/locust_requests.csv,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/locust_stats.csv,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/locust_stats_history.csv,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/metadata.json,E_metadata,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/phase-boundaries.json,E_metadata,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-5xx-count.promql,A_codigo_documentacion,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-5xx-percent-result.txt,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-5xx-percent.promql,A_codigo_documentacion,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-5xx-result.txt,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-gateway-status-by-uri-result.json,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-gateway-status-by-uri.promql,A_codigo_documentacion,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-health-after.txt,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-health-before.txt,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-p95-result.txt,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-p95.promql,A_codigo_documentacion,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-reservas-status-by-uri-result.json,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/prometheus-reservas-status-by-uri.promql,A_codigo_documentacion,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/reservas-health-after.json,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/reservas-health-before.json,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/reservas-service.log,B_raw,no,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-04/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS,D_manifest,no,no,
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/cockroach-containers-after.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/cockroach-containers-before.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/deployment-state-after.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/deployment-state-before.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/docker-stats-after.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/docker-stats-before.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/environment.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/gateway-health-after.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/gateway-health-before.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/gateway-service.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/locust-final-stats.json,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/locust-report.html,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/locust.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/locust_failures.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/locust_requests.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/locust_stats.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/metadata.json,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/phase-boundaries.json,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/phase-summary.json,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-5xx-count.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-5xx-percent-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-5xx-percent.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-5xx-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-gateway-status-by-uri-result.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-gateway-status-by-uri.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-health-after.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-health-before.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-p95-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-p95.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-reservas-status-by-uri-result.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/prometheus-reservas-status-by-uri.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/reservas-health-after.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/reservas-health-before.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/reservas-service.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-05/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS,D_manifest,no,no,
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/cockroach-containers-after.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/cockroach-containers-before.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/deployment-state-after.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/deployment-state-before.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/docker-stats-after.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/docker-stats-before.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/environment.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/gateway-health-after.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/gateway-health-before.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/gateway-service.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/locust-final-stats.json,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/locust-report.html,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/locust.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/locust_exceptions.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/locust_failures.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/locust_requests.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/locust_stats.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/locust_stats_history.csv,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/metadata.json,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/phase-boundaries.json,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/phase-summary.json,C_derived,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-5xx-count.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-5xx-percent-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-5xx-percent.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-5xx-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-gateway-status-by-uri-result.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-gateway-status-by-uri.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-health-after.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-health-before.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-p95-result.txt,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-p95.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-reservas-status-by-uri-result.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/prometheus-reservas-status-by-uri.promql,A_codigo_documentacion,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/reservas-health-after.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/reservas-health-before.json,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/reservas-service.log,B_raw,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06-attempt-02/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06/SHA256SUMS,D_manifest,no,no,
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06/cockroach-containers-after.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06/SHA256SUMS
experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06/cockroach-containers-before.txt,E_metadata,si,si,experimentos/resultados/raw/fiabilidad_nominal_50u_1h_refresh/rep-06/SHA256SUMS
